reviews,star
ครัวหยก ร้านอาหารจานเดียว สะอาด บริการดี กระเพาะปลารสชาติดี ข้าวผัดปู ผัดหมี่ฮ่องปูผัดแห้งไม่มัน หอม ปูเยอะ อร่อย ข้าวคลุกกะปิรสมาตรฐาน ส่วนทีเด็ดที่ต้องลองคือ ผัดกะเพราปู รสจัดจ้าน เผ็ดใช้ได้ เนื้อปูสดและให้เยอะพอสมควร ทานกับข้าวหอมมะลิร้อนๆนิ่มๆ อร่อยจนต้องสั่งทุกครั้งที่มา และยังมีพวกของทอด ขนมปังหน้ากุ้ง เผือก หัวผักกาด เต้าหู้ทอดรสชาติธรรมดา ช่วงเที่ยงคนเยอะมาก,1
"ร้านอาหารร้านนี้เป็นร้านอาหารฝรั่งสไตล์โฮมเมดแท้ๆเลยค่ะ
ร้านตั้งอยู่ที่ถนนนิมมานเหมินทร์ ชื่อซอยว่า ซอยสุขเกษมค่ะ 
เป็นซอยที่ปากทางจะมีร้านสเต๊ก jeffer ตั้งอยู่ เลี้ยวเข้าซอยมาไม่ถึง 500 เมตรค่ะ
ร้านนี้จะตั้งอยู่ทางซ้ายมือค่ะ เป็นเหมือนบ้านเดี่ยว พื้นที่ไม่มาก
สามารถจอดรถได้แถวๆนั้น หรือว่าจะจอดในซอยฝั่งนิมมานก็ได้ค่ะ
เพราะซอยนี้ค่อนข้างแคบค่ะ อาจจะจอดลำบากนิดนึง

ตัวร้านไม่ใหญ่มากค่ะ เป็นแบบโอเพ้นท์แอร์หมดเลยค่ะ แต่ไม่ร้อนนะ
มีต้นไม้ ใบหญ้า ชุ่มฉ่ำๆ ที่นั่งด้านในสามารถเลือกนั่งแบบโต๊ะหรือแบบเคาท์เตอร์บาร์ก็ได้ค่ะ
ต้องบอกก่อนเลยว่าร้านนี้จะเป็นร้านสไตล์โฮมมี่แบบแท้ๆเลยค่ะ
ให้ความรู้สึกเหมือนมาทานอาหารบ้านเพื่อนเลยอ่ะ

มาดูที่เมนูกันดีกว่าค่ะ เมนูมีไม่มากนะคะ แต่เด็ดๆทั้งนั้น
เมนูจำพวกแซนวิช ทางร้านจะทำเป็นแบบเปิดค่ะ ก็คือมีขนมปังด้านเดียวคือข้างล่าง
โป๊ะหน้าด้วยพวก อโวคาโด มะเขือเทศ ไส้กรอก ชีสต่างๆ ตามที่เราเลือกในเมนูเลยค่ะ
หรือถ้าเมนูอาหารเช้าก็จะมีไข่คน ชิสและสมุนไพร ที่เสริฟพร้อมกับขนมปังบาแกตของที่ร้าน
ถ้าไปทานตอนกลางวันหรือต้องการอาหารที่อยู่ท้องหน่อยร้านนี้ก็จะมีเมนูอาหารจานหลักเป็นพวก
สเต๊กปลากระพง (ตอนไปปลาหมด อดเบย T^T) ไก่ทอดชีสเสริฟพร้อมผักสลัด ลิกัวนี่หรือาหารเส้นผัดๆ
ก็แล้วแต่ความชอบเลยค่ะ ตามด้วยอาหารทานเล่นที่จะมีเป็นพวกสลัด หรือ จะเป็นเฟรนฟรายคลุกสาหร่าย
มีดิบเป็นซอสมายองเนสวาซาบิ แค่ชื่อก็น่าทานมากแล้วค่ะ

ในเรื่องของรสชาติอาหาร ต้องบอกเลยว่าได้ฟีลแบบโฮมเมดเลยค่ะ ง่ายๆแต่ดูดี
แม้แต่การจัดเครื่องเคียงของอาหารที่พอทานแล้วรู้เลยค่ะว่าใช้ความใส่ใจ
อย่างเช่นขนมปังที่เสริฟมาพร้อมไข่คน มาแบบร้อนๆหอมมั่กๆ แถมยังกรอบดูสดใหม่
แม้จะทิ้งไว้จนหายร้อน ขนมปังก็ไม่เหนียวค่ะ ไม่หวงเครื่องเลย ชีสที่โป๊ะมาบนจานไก่ทอดก็เยอะมากๆ
แถมรสชาติยังอร่อยด้วยค่ะ 

ทางร้านมีขนมหวานด้วยนะคะแต่เราไม่ได้ทานเพราะอิ่มสะก่อน เสียดายมากๆเลย
ในส่วนของเครื่องดื่มยังมีเป็นพวกกาแฟสดด้วยค่ะ ร้านนี้จะเปิดตั้งแต่ 8.30 เช้า ถึง บ่ายสามโมงเย็น
จะเปิดเป็นร้านอาหารค่ะ และ บ่ายสามโมงเย็นครัวร้อนจะปิด และร้านจะเป็นเป็นบาร์จนถึง 2 ทุ่มจ้า",1
ร้านนี้เป็นสววรรค์ของคนที่ชอบกินอาหารญี่ปุ่นเลยโดยเฉพาะพวกข้าวปั้นและราเมงร้านนี้อร่อยมากราคาก็พอๆกับฟูจิแต่จะแพงกว่าหน่อยเพราะอาจไม่ได้มีสาขาเยอะเท่าฟูจิ เซฟที่ทำก็เป็นชาวญี่ปุ่นเลยและบรรยากาศที่นั่งดูเป็นญี่ปุ่นมาก แต่วันที่ไปกินบริการค่อนข้างช้าและไม่ค่อยสนใจลูกค้าเท่าไรอาจเป็นเพราะวันนั่นที่ห้างคนเยอะมาก แต่เพื่อของอร่อยๆก็รอได้ :)),1
"ปุ๊บปั๊บ ร้านชื่อน่ารัก ขายอยู่หลังตลาดไฟฟ้า เสม็ด เปิด 8.00 - 16.00 นอกจากกระเพราแล้ว ยังมีผัดพริก ทอดกระเทียม ผัดคะน้า ผัดเขียวหวาน ผัดน้ำมันหอย 

แต่มาร้านนี้ ต้องกระเพราเป็ดอย่างเดียวครับ จานอื่นดูธรรมดาๆ แต่กระเพราเป็ดอร่อยไม่ธรรมดา เนื้อเป็ดอร่อยมากอะ ชอบผุดๆ ผัดได้กลมกล่อม ไข่ดาวทอดกรอบๆถูกใจนัก รวมไข่ดาว 60 บาท อร่อยขนาดนี้ คุ้มครับ ไม่แพงหรอก",1
"ร้านนี้ชื่อร้านบิ๊กที เป็นร้านที่เป็นเคาท์เตอร์เล็กๆไม่ใหญ่ 
มีหลายสาขาค่ะเช่น สาขามาลินพลาซ่า สาขา เดอะ ฮาร์เบอร์เชียงใหม่
สาขาเจ็ดยอด หรือสาขาหลังมอชอค่ะ ใครใกล้ที่ไหนก็ทานที่นั้นได้เลย 
แต่สาขาที่ไปกินตั้งอยู่ภายในกาดมารินค่ะ บูธที่มีหลอดใส่น้ำเหมือนเบียร์ทาวเวอร์เลยค่ะ 
และมีแต่เมนูเครื่องดื่มเก๋ๆชื่อแปลกๆทั้งนั้นเลยค่ะ 

เช่น นมทับชา มะนาวหยก โกโก้มิลล์ ชาเขียวยาคูลท์ สามารถเพิ่มไข่มุกได้ด้วยค่ะ 
หรือจะ add คัสตาร์สพุดดิ้ง วุ้นมะพร้าว มะนาว หรือน้ำผึ้งก็ได้
เพิ่มเมนูละแค่ 5 บาทเท่านั้นเอง
และเมนูยอดฮิตชานมไข่มุกก็มีค่ะ แต่ละชื่อไม่เคยได้ยินเลยดูแปลกๆ 
เลยลองสั่งเป็นชาเขียวยาคูลท์มาค่ะ 

จะเป็นชาเขียวมะลิแบบใสๆใส่ยาคูลท์รสชาติแปลกดีค่ะ 
เปรี้ยวๆหวานๆ มีกลิ่นชาเขียวมะลิหอมอ่อนๆ อร่อยดีค่ะ 
ราคาไม่แพงค่ะ แก้วละ 20-35 บาทมีทั้งแก้วเล็กและแก้วใหญ่ 
แก้วใหญ่จะเป็นแบบจัมโบ้เลยค่ะ ใหญ่มากกกกก เพิ่มความสดชื่นมากๆเลยค่ะ ",1
"กลับมาอีกครั้งตามเสียงโห่ร้อง วันนี้ขอพามิตรรักแฟนขับไปรู้จัก ร้านส้มตำเจ้าดังย่านสันติธรรม ที่ใครเคยผ่านหรืออาศัยอยู่ย่านนั้น รับรองว่าไม่มีใครไม่รู้จัก เพราะป้ายใหญ่ (ฮา) ไม่ใช่นะครับ ร้านนี้โด่งดังในเรื่องราคาที่ถูก แต่ปริมาณที่ได้จัดหนัก จัดเต็ม อิ่มหมีพลีหมัน คุ้มค่า คุ้มราคาอย่างแน่นอน ร้านนี้มีชื่อเสียงเรียงนามว่า ร้าน ""ส้มตำเจ๊จุก ตำแหลก"" ครับ

""ส้มตำเจ๊จุก ตำแหลก"" ตั้งอยู่บนถนน เทวัญ ไม่มีเลขที่ครับ ถ้ามาทางซุปเปอร์ไฮเวย์ จะตรงเข้ามาในเมือง ก่อนถึงแยกรินคำ จะเจอซอยร้านเนเน่ปลาเผาอยู่ซ้ายมือ ให้เลี้ยวซ้ายเข้ามา ตรงมาเรื่อยๆ ร้านจะอยู่ขวามือ สังเกตง่ายมาก เพราะป้ายใหญ่ (จริงๆ)

ร้านนี้ใหญ่ครับ กว้างขวาง มีที่จอดรถ บรรยากาศโปร่ง โล่งสบาย แลดูสะอาดสะอ้าน มีที่นั่งเยอะ เหมาะมาทานกับเพื่อนฝูง คือชวนกันมาจกข้าวเหนียว ยอกตำส้ม จะได้อารมณ์มาก

สำหรับเมนูร้านนี้ มีหลากหลายให้เลือกครับ คือมีตำทุกประเภทที่จะสรรหามาตำได้ ตำไข่มดแดง ตำเห็ดถอบก็เคยมีมาขายแล้ว ส่วนเมนูอื่นๆนอกเหนือจากส้มตำก็มีขาย เช่นอาหารอีสานต่างๆ โดยส่วนใหญ่ พี่เจี๊ยบเจ้าของร้านจะเป็นคนคิดเอง เออเองแทบทั้งหมด ซึ่งส่วนใหญ่ก็ผ่านลิ้นข้าพเจ้ามาแทบทั้งสิ้น (หนูทดลอง) ที่เป็นลายเซ็นของร้านนี้ก็ ตำทะเลไฮโซ , ตำปูม้า , ยำหอยแมลงภู่ชิลี 

อื่นๆก็มี 
-	แกงอ่อมไก่/หมู
-	ซี่โครงอบน้ำผึ้ง
-	ไก่ย่าง
-	หมูแดดเดียว
-	ยำหอยแมลงภู่/แมลงภู่ชิลี
-	ซุปหน่อไม้
ฯลฯ

ส่วนเมนูที่แนะนำอยากให้ลิ้มลอง (Don’t Miss) แบบว่าถ้ามาแล้วห้ามพลาดเด็ดขาดก็คือ หอยเชลล์น้ำตกครับ หอยที่นี่ใหญ่ สด บิ๊กเบิ้มสุดๆ คือมันใหญ่มากๆ ใหญ่เหมือนแม่ค้าที่ตลาดล็อคขายให้ร้านนี้เจ้าเดียว คือผมมาร้านนี้ทีไร ต้องขอกิน เฮ้ย สั่งกินตลอด เมนูนี้รับประกันครับ เป็นได้ทั้งแกล้ม ทานเล่น หรือทานพร้อมข้าวก็อร่อยฮะ

ส่วนเรื่องรสชาติอาหารที่นี่ ต้องขอบอกว่าทานได้ทุกเพศ ทุกวัย ชอบหวาน ชอบเผ็ด เปรียว เค็ม อยากได้รสใด สั่งได้หมดครับ แค่แจ้งล่วงหน้า แม่ค้าเขาจะได้จัดให้ คือส้มตำมันเป็นศาสตร์อย่างหนึ่งครับ รสชาติมันบ่งบอกได้หลายทิศทางพูดง่ายๆ ปากใคร ปากมัน ลิ้นฉัน ลิ้นเธอ ส่วนตัวมองว่าน่าจะถูกปากสาวๆหลายท่านนะครับ สำหรับคอทองแดง เวลาลงรายการสั่งอาหาร ให้วงเล็บท้ายเมนูว่า “มักแซ่บ” เพื่อเพิ่มอรรถรสในการรับประทานอาหารฮะ

สรุปแล้วถ้าจะให้คำจำกัดความร้านนี้คงบอกได้เพียงว่า “มีมากกว่าส้มตำ” เพราะเมนูเยอะมากกกก มาทานทีไรเหมือนส้มตำเป็นลูกเมียน้อยครับ เพราะอาหารอย่างอื่นต้องจัดมาเต็มโต๊ะ รสชาติดี ราคาก็ไม่แพงอย่างที่คิด กินส้มตำอย่างเดียวไม่คุ้ม ต้องสั่งอย่างอื่นด้วยเจ้า ขอบอกกก

รู้ก็ดี ไม่รู้ก็ได้ :
1.	ร้านชื่อเจ๊จุก ตำแหลก แต่คนเก็บตังจริงๆ ชื่อเจี๊ยบ
2.	ร้านเปิดมาแล้ว 2 ปีกว่า โดยก่อนหน้านี้ใช้อีกชื่อหนึ่ง แต่โดนมือตำทรยศ หักหลัง เลยเปลี่ยนชื่อใหม่ สดใสกว่าเดิม
3.	ส้มตำร้านนี้มีบริการส่งถึงบ้านด้วยนะครับ สามารถติดต่อไปที่เบอร์ 053-241-155 (โรดรันเนอร์) บอกสั่งอาหารร้านส้มตำเจ๊จุก


",1
หิวๆ ก็ต้องมาที่นี่เลย  เต็นท์ใหญ่ หลังตึกอับดุลราฮิม  ชาวออฟฟิตรู้จักดี  หลากหลายร้านให้เลือกสรร  เลือกทาน  ยามพักเที่ยง  นี่ก็เป็น  อีกร้านหนึ่งที่อยากแนะนำ บะหมี่หมูแดง  น้ำชุผหวาน ๆ บะหมีเหนียวนุ่ม  หมูแดง หอม ๆ ปรุงรสตามชอบ  รับรองอร่อย  จริงๆ  ร้านนี้  ได้  ไวด้วยนะ  ไมต้องรอนาน  เหมือนร้านอื่นๆ  เข้าคิวแปบเดียวก็ได้ทานแล้ว  เพราะ ช่วงกลางวัน แต่ละร้านที่นี่ คนจะเยอะ สักหน่อย  แน่นเกือบทุกร้าน  ถ้ารีบ ๆ  ไม่รู้จะทานอะไร  ก็ร้านนี้ได้เลย  อร่อย เร็วดี  ค่ะ,1
"ชั่วโมงนี้ ถ้าพูดถึงการเติมน้ำตาลให้กับร่างกาย คงไม่มีใครไม่รู้จัก After You!!ซึ่งตอนนี้เค้ามีประมาณ 8 สาขาแล้ว และแต่ละสาขาถ้าเป็นช่วงเย็นหรือพักเที่ยงคนต่อคิวค่อนข้างเยอะมาก ทางที่ดี หาเวลาที่คนเข้าทำงานค่ะ ไม่ต้องรอคิวแถมได้เร็ว...ชอบตรงนี้แล่ะค่ะ!!
ถ้าพูดถึงเมนูประจำที่สั่งทุกครั้ง !!คือ Shibuya Honey Toast เมนูยอดฮิตเลยค่ะ ส่วน Topping เราจะเพิ่มหรือไม่เพิ่มก็ได้ค่ะแล้วแต่เราเลย !!แต่เวลาไปกับเพื่อนประมาณ 3-4 คน เพิ่มก็ดีค่ะ กำลังดี หลากหลายด้วย ..ส่วนใหญ่ที่เราเพิ่มๆ กัน จะเป็น สตอเบอร์รี่ และ กล้วยหอม เข้ากันได้ดีทีเดียวกับขนมปังและไอศครีม!!",1
"ร้านบรรยากาศดี มีที่จอดรถ อาหารอร่อยแต่แอบแพงพอสมควรครับ อาหารรอไม่นาน บริการดี มี bread basket ให้เป็น starter ครับ 
สั่ง 
starter ;
foie gras salad

Main Course;
Spaghetti Carbonara
Mixed Grill Platter (เยอะมากสำหรับ 2 คน) 
ราคาต่อหัว 1500-2000บ.
",1
"อะแฮ่ม อะแฮ่ม!!! 

ร้านนี้หาไม่อยากตั้งเด่นเป็นสง่าตรงข้าม watsons ซอย1 ขนาบข้างด้วยร้านเสื้อผ้าและร้านขนม
จุดเด่นคนต่อแถวคิวยาวกว่าชานมร้านอื่น ฮ่าๆๆ

อร่อยคะรสชาติคือหวานกำลังดี สำหรับชานม เป็นร้านที่น้ำแข็งไม่เยอะ พอละลายก็ไม่ทำให้รสชาติของ
ชานมเปลี่ยน ส่วนไข่มุกหนึบกำลังดี ไม่เละไป แข็งไป หรือกัดแล้วเป็นไตข้างใน ท็อปปิ้งอื่นก็อร่อยคะ

ราคาสมเหตุนะ หรือบ้างคนอาจบอกว่าแพง แต่ด้วยรสชาติและความเก่าแก่ถือว่าไม่แพงเลย เพราะจำได้
ว่าเป็นร้านชานมแรกๆในสยามเลยคะ กินตั้งแต่มัธยม จนตอนนี้อยู่มหาลัยจะจบแล้ว จากมีสาขาเดียวตอน
นี้ขยายไปมากมาย จากไม่มีสะสมแต้ม จนมาเป็นแบบสแตม -> สติกเกอร์ -> สะสมผ่านสมาร์ทโฟน 

ตอนนี้เวลาสั่งก็สามารถเพิ่มความหวาน หรือลดปริมานความหวานได้แล้วด้วยคะ 
นอกจากชานมไข่มุก เมนูอื่นก็อร่อยนะคะ ต้องไปลองทานดู!!!
*ตอนนี้มีโปรร่วมกับบัตร True card ด้วยคะ

",1
ใครชอบทานเนื้อ ยกมือขึ้น  เราบอกเลย ว่าคนหนึ่งแหละ ที่ชอบทานเนื้อ มาก ๆ  และ  แล้วก้อต้องมาทาน ที่นี่  โคขุนคุณทองโพนยางคำ  อร่อย เนื้อนุ่ม  กระทะ ร้อน  ได้บรรยากาศ  อร่อย ชอบๆ  หอม เนื้อ  นึกทีไร น้ำลายไหล ทุกทีซิเรา  นอกจากเนื้อ กระทะร้อน  จะอร่อย  แล้ว  ที่นี่ส้มตำ  น้ำตก  อาหารอีสาน  เค้าก้อแซ่บไม่แพ้ใคร  เข้ากันนะ  สำหรับเรา  ทานส้มตำ สลับเนื้อย่่าง ฟินมาก   เพราะเราชอบ ทั้งสองอย่าง  ทั้งส้มตำ และเนื้อย่างมาที่นี่  ก็ครบเลยจร้า ความอร่อยของเรา  สุโคร่ยมาก อ่ะ,1
ร้านนี้ตั้งอยู่ที่ แถวๆบ้านเพ จังหวัดระยองค่ะ เรื่องเส้นทางนี่ไม่ค่อยมั่นใจจริงๆ เพราะไม่ได้เป็นคนขับรถค่ะ นั่งรอกินอย่างเดียว 55 แต่พอถึงร้านแล้วต้องตกใจเล็กน้อย เพราะว่าการตกแต่งร้านเค้าเหมือนชื่อร้านเลยค่ะ ดูเป็นป่ามากๆ ร่มรื่น ต้นไม้เยอะ เขียวขจี เหมือนอยู่ในป่าเลยค่ะ ไปถึงแล้วเพิ่งรู้ว่าด้านในมีที่พักด้วยค่ะ ชอบตรงที่มีน้ำๆไหลผ่าน เห็นแล้วแบบสดชื่นมาก เหมือนกินข้าวอยู่ในป่าจริงๆ เห็นบรรยากาศที่แรกเอาไป 5 ดาวเลยค่ะ ชอบมาก ส่วนอาหาร มีหลากหลายมากค่ะ สัตว์แปลกๆมาหมด ขนมาทั้งป่าจริงๆค่ะ แต่เราขอเป็นสตว์ปกติดีกว่า กุ้งอบจิ้มน้ำจิ้มก็อร่อยค่ะ แกงส้มไข่ปลาเรียวเซียว ไข่ปลาเม็ดเล็ก เหนียวๆ อร่อยมาก รสชาติก็ดี ขอให้ 5 ดาวไปเลยค่ะ รักบรรยายกาศที่นี่สุดๆ,1
วันนี้มีร้านราดหน้ายอดผักที่สำหรับตัวผมเองแล้วอร่อยฟินฝุด ฝุด อยากจะเอามาแนะนำให้ได้ไปลองชิมกันดูครับชื่อร้าน ป๋าอู๊ดราดหน้ายอดผัก ผมกินร้านนี้มาตั้งแต่เด็กๆร้านยังเป็นเพียงแค่รถเข็นข้างทางหน้าปากซอยประชาสงเคราะห์ 27 มีเพียง 4-5 โต๊ะเท่านั้น ณ ตอนนี้ป๋าอู๊ดแกไปซื้อเป็นอาคารพาณิชย์เปิดร้านเป็นที่เรียบร้อย เรียกได้ว่าขายจนรวยมากๆ 55555+ จนถึงตอนนี้กลายเป็นลูกชายของแกเข้ามาสืบทอดดูแลกิจการเป็นหลักแทนป๋าอู๊ดแกแล้วครับ...เรื่องความอร่อยคงไม่ต้องบรรยายอะไรมากนัก เพราะรางวัลการันตีความอร่อยติดอยู่เต็มร้านเลยครับ 55555+ ผมกินร้านนี้ประจำครับอาทิตย์ละ 2 ครั้ง แต่ส่วนใหญ่จะโทรไปสั่งแล้วค่อยเดินไปเอากลับมากินที่บ้านครับ ขี้เกียจวัดดวงเดี๋ยวไปแล้วคนเต็มร้านไม่มีที่ให้นั่ง เพราะคนเต็มทุกวัน ส่วนใหญ่คนที่มาซื้อกลับบ้านแม้กระทั่งคนที่เพิ่งกินที่ร้านก็จะซื้อติดมือกลับบ้านไปขั้นต่ำก็ 2 ถุงอ่ะคับหรือบางคนก็ 4-5 ถุง สูตรเด็ดก็อยู่ที่น้ำราดหน้า/หมูหมัก/ผักที่สดกรอบ (ทั้งราดหน้าและอาหารตามสั่งทางร้านใช้หมูหมักสูตรเฉพาะที่นุ่มอร่อยกับทุกๆเมนูเลยครับ) วันนี้สั่งราดหน้าเส้นใหญ่ 1 ชามรสชาติน้ำราดหน้ายังคงอร่อยบวกกับความนุ่มและความหวานของเนื้อหมูที่หมักแล้วกลมกล่อมมากๆฟินเลยครับ...ใครผ่านมาแถวๆถนนประชาสงเคราะห์หรือห้วยขวาง/ดินแดงอย่าลืมแวะมาชิมลิ้มลองร้านป๋าอู๊ดราดหน้ายอดผักร้านนี้กันด้วยนะคร้าบบ...บบบ ^_^,1
"เป็นอีก 1 ร้านแจ่วฮ้อนที่รสชาติถูกใจจริงๆ น้ำซุปที่ออกเผ็ดเปรี้ยว เข้มข้น แซ่บมาก เนื้อที่ให้เอามาต้มด้วยก็เหนียวนุ่มได้ใจ กินตอนอากาศหนาวๆแบบนี้สุดยอดเบย 
ต้มแซ่บเนื้ออร่อยมากๆ แซ่บเข้มข้นเนื้อนุ่ม
เนื้อย่างก็หอมอร่อยทีเดียว 
ห้ามพลาด ????????????",1
"เป็นร้านรถเข็นขายไอศครีมกระทิสดในตลาดจตุจักร เสริฟในกะลามะพร้าว รสชาติมัน อร่อย ไม่หวานมาก ราคาเริ่มต้นที่ 35 บาท

อาหารจานเด็ด: ไอศครีมกระทิสด

คะแนนตามหัวข้อ:
<บรรยากาศ> 5/10
<รสชาติ> 10/10 
<บริการ> 7/10 ยิ้มแย่ม แจ่มใส
<ความเร็ว> 10/10
<ความคุ้มค่า> 10/10 

ห้าดาว ให้กับรสชาติของไอศครีม

หมายเหตุ:
การวิจารณ์นี้เป็นความเห็นส่วนตัวครับ คนเราชอบไม่เหมือนกัน ถ้าวิจารณ์ไม่ถูกใจก็โปรดให้อภัยนะครับ คิดว่าเป็นความเห็นหนึ่งนะครับ จะได้ชนะคู่แข่งได้ เพราะเดี๋ยวนี้ร้านอาหารเยอะมากๆครับ เอาใจช่วยครับ
",1
"อาอาจเห็นเมนูแล้วมองว่าราคาสูง แต่ถ้าเห็นของแล้ว จะบอกว่าไม่แพงเลย

แต่สำหรับท่านที่ไม่ชอบรอ ก็ผ่านไปก่อน เพราะอาหารที่นี่อาจจะช้าหน่อย แต่ต้องเข้าใจว่าอาหารไทย ชีฟู้ด นั้นต้องใช้เวลาบ้างเป็นเรื่องธรรมดา",1
"ไปกินมาสดๆร้อนๆวันนี้  ร้านมี2โซน โซนห้องแอร์กับโซนด้านนอก เรานั่งกินลมชมวิวด้านนอก บรรยากาศถือว่าโอเค พนักงานบริการดี เปิดเพลงเพราะ 555 เราสั่งกับข้าว5อย่าง อร่อยทุกอย่างเลยจริงๆนะ มี 1.ทอดมันกุ้ง  ได้มา5ชิ้น ใหญ่อยู่เหมือนกัน อร่อยกรอบนอกนุ่มใน ได้รสชาติ
2.ยำข้างโป๊ะ จานนี้น้ำยำรสชาติแซ่บได้ใจ ส่วนกุ้งหอยแมงภู่ ปลาหมึกนั้นใส่มาอย่่างละ2-3ตัว และจะมีแฮมกับลูกชิ้นปลารวมๆอยู่ให้ดูดี เหอะๆ ถือว่าเด็ดที่น้ำยำที่ราดมาละกัน 
3.หอยนางรมทรงเครื่อง น้ำจิ้มอร่อยทั้งพริกเผาและแบบซีฟูดเลย หอยสดดีแต่ตัวเล็ก มีทั้งกระเทียมเจียวและหอมเจียว 
4.ปลาทับทิมราดพริก เนื้อปลาสดหวาน น้ำราดก็ออกรสหวานนิดๆไม่เผ็ดมากเท่าไหร่  ปลาตัวใหญ่ดีค่ะ
5.กุ้งแม่น้ำเผา ครึ่งโล ได้มา5ตัวใหญ่ๆ  กุ้งสดดีค่ะ ตรงหัวมันกุ้งก็อร่อย เนื้อแน่น น้ำจิ้มเด็ดอีกแล้ว พริ้มเลย อิอิ
สรุปแล้วถูกใจทุกอย่างเลยค่ะ หรือเป็นเพราะรสชาติถูกปากเรา ยังไงก็ลองไปชิมกันดูนะคะ ราคารวมข้าวกับเอสขวดใหญ่1ขวด คือ 1090 บาทค่ะ",1
ร้านซูชิญี่ปุ่นร้าน High Hat Sushi Bar บอกเลยว่า High สมชื่อมากๆ สำหรับเรา High ในเรื่องของราคาค่ะ ราคาอาหารที่นี้ถือว่าราคาสูงมากถ้าเทียบกับร้านสไตล์เดียวกัน  แต่ว่าอาหารแต่ละจานของที่นี้เค้าก็ทำออกมาได้สวยงามดีค่ะ  อย่าง Flying Heart Maki เป็นมากิโรลล์รูปหัวใจ ข้างในมีเนื้อปูห่อด้วยข้าวกับเต้าหู้โรยด้วยแซลมอนยำ ถือว่าเป็นเมนูน่ารักๆเหมาะสำหรับสั่งให้คนพิเศษๆค่ะ ส่วนตัวกลับชอบเมนูของหวานของที่นี้อย่าง Haif Bake Cookies เป็นคุกกี้ช็อคโกแลตเสิร์ฟพร้อมไอศกรีม อร่อยดีค่ะ ใครอยากทดสอบความHigh ร้านอยู่ในซอยศูนย์วิจัยค่ะ,1
ท่ามกลางบรรยากาศบนวังน้ำเขียวมีร้านอาหารที่นำเห็ดมาปรุงรสชาติอาหารได้เด็ดมากไม่ว่าจะเป็นยำเห็ดโคนญี่ปุ่นหรือต้มยำเห็ดรวมผัดเห็ดสามอย่างน้ำมันหอย. แม้กระทั่งแกงเขียวหวานเห็ดอร่อยมาก ไม่ไช่มีแต่เห็ดนะครับ อาหารประเภทเนื้อสัตว์มีหลากหลายมากมายมาก. ปลากะพงทอดน้ำปลาน้ำยำแซบมาก. อย่าลืมลองผัดหมี่โคราชนะครับ. ต้องขอบอกว่าแซบมาก เส้นเหนียวอร่อยมาก แต่ขอบอกว่าเสาร์ อาทิตย์คนจะเยอะมาก. อาจจะผิดหวังเพราะคนเต็ม ใครมีโอกาสไปเที่ยววังน้ำเขียวอย่าลืมแวะไปลองทาน. ครัวต้นไทร อยู่ ทางที่จะเข้าไปหมู่บ้านไทยสามัคคี การันตี ว่า อาหาร อร่อยทุกอย่างครับ !!!,1
"ลักษณะร้าน + บรรยากาศ 
ร้าน อ๋อง กาแฟโบราณ เป็นร้านขายเครื่องดื่มแบบโบราณใส่ถุงกระดาษที่มีเมนูให้เลือกมากมาย และผมบังเอิญผ่านไปเจอ เลยแวะชิมซะเลย
โดยร้านนั้นจะเป็นแผงลอยเล็กๆที่เปิดอยู่ข้างๆ 7-11 เป็นร้านที่สะอาดน่าเข้าร้านหนึ่งเลยทีเดียว และร้านนี้ขอบอกว่าคนเข้ามาซื้อไม่ขาดสายเลยด้วย

ที่ตั้งร้าน
ร้านตั้งอยู่ปากซอย รังสิต-นครนายก 16 (ฝั่งขาเข้าไปฟิวเจอร์)

เมนูเด่นและราคาโดยประมาณ
เมนูของร้านจะเป็นเมนูเครื่องดื่มประมาณ 15 ชนิด เมนูส่วนใหญ่ก็จะคล้ายกับเมนูเครื่องดื่มรถเข็นโบราณทั่วไป เช่น โอเลี้ยง ชาดำเย็น ชามะนาว กาแฟโบราณ โกโก้ เป็นต้น
ราคาเครื่องดื่มต่อถุงนั้นจะเป็นราคา 25 บาท ทุกรายการ

รสชาติเครื่องดื่ม
วันนี้คอชามะนาวอย่างผมก็สั่งชามะนาวเหมือนอย่างเช่นเคย ที่นี่เค้าจะชงสดและคั้นน้ำมะนาวออกจากลูกสดๆมาชงให้กินแล้ว ระหว่างชงมองไปแล้วรู้สึกได้เลยว่า ร้านนี้ต้องอร่อยแน่ๆ
และพอได้มาแล้วก็ไม่ทำให้ผิดหวังเลย ชามะนาวถุงนี้ทำออกมาได้รสชาติที่ลงตัว มีรสเปรี๊ยวนำนิดๆหวานตามหน่อยๆ กินแล้วสดชื่น และรสที่ไม่เข้มมากจนเกินไปทำให้ทานง่าย ไม่เลี่ยนคอ อร่อยปากเลยทีเดียว

สรุปโดยรวม (เต็ม 10)
ให้ 9.5 คะแนนครับ เพราะ รสชาติชามะนาวอร่อย ปริมาณเยอะ กินแล้วฟินได้นาน 555+

ข้อความ ความคิดเห็นและคะแนนต่างๆ เป็นความคิดเห็นส่วนบุคคล หากสร้างความไม่พอใจประการใดก็ขออภัยมาใน ณ.ที่นี้ด้วยครับ
New Kung พาชิม >> Review at  21 / 11 / 56

อย่าลืมมากด Like Fanpage เป็นกำลังใจให้ผมและติดตามข่าวสารได้ที่ http://www.facebook.com/NewKungPaChim
ขอบคุณมากครับ ^^
",1
